complaint_text,category,language,source
Our area is facing dirty water along the roadside.,water_supply,english,NYC311_seed_controlled_augmentation_v2
The drainage system is affected by sewage leak near the hospital. Residents are requesting assistance.,drainage,english,NYC311_seed_controlled_augmentation_v2
Please inspect the environmental issue involving chemical odor near the hospital.,environment,english,NYC311_seed_controlled_augmentation_v2
The drainage issue appears to involve sewage leak along the roadside. Please investigate this issue.,drainage,english,NYC311_seed_controlled_augmentation_v2
Our area is facing hydrant leaking on the main road. This is causing inconvenience to the public.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Please repair pothole on the main road. Please arrange an inspection.,roads,english,NYC311_seed_controlled_augmentation_v2
Residents are concerned about asbestos complaint outside our building. The problem has been continuing for some time.,environment,english,NYC311_seed_controlled_augmentation_v2
Waste has become a problem due to dirty area/alleyway close to the bus stop. This issue needs urgent attention.,garbage,english,NYC311_seed_controlled_augmentation_v2
Please send a technician because of lighting near our house. Please take the necessary action.,electricity,english,NYC311_seed_controlled_augmentation_v2
Waste has become a problem due to dirty area/alleyway along the roadside.,garbage,english,NYC311_seed_controlled_augmentation_v2
There is manhole overflow along the roadside. Please send the responsible team to inspect the area.,drainage,english,NYC311_seed_controlled_augmentation_v2
HEAVY FLOW is affecting the local water supply near the hospital. This issue needs urgent attention.,water_supply,english,NYC311_seed_controlled_augmentation_v2
There is a waste management problem involving receptacle violation close to the bus stop.,garbage,english,NYC311_seed_controlled_augmentation_v2
LIGHTING is affecting the area near the junction. We would appreciate assistance with this problem.,electricity,english,NYC311_seed_controlled_augmentation_v2
We would like to report failed street repair along the roadside. Please send the responsible team to inspect the area.,roads,english,NYC311_seed_controlled_augmentation_v2
There is electrical wiring defective/exposed in the residential area.,electricity,english,NYC311_seed_controlled_augmentation_v2
Sewer Backup is causing drainage problems near the public market. Please resolve this problem as soon as possible.,drainage,english,NYC311_seed_controlled_augmentation_v2
Residents have reported wiring near our house. Residents are requesting assistance.,electricity,english,NYC311_seed_controlled_augmentation_v2
The road has defective hardware near the public market.,roads,english,NYC311_seed_controlled_augmentation_v2
Please arrange cleaning because of missed recycling paper in the residential area.,garbage,english,NYC311_seed_controlled_augmentation_v2
Leak is affecting the local water supply near the school.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Possible Water Main Break is affecting the local water supply in our neighbourhood. This is causing inconvenience to the public.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"There is an environmental issue involving air: odor/fumes, restaurant in the residential area. Please take the necessary action.",environment,english,NYC311_seed_controlled_augmentation_v2
Please send a technician because of outlet/switch in the residential area. Residents are requesting assistance.,electricity,english,NYC311_seed_controlled_augmentation_v2
There appears to be no water near the junction.,water_supply,english,NYC311_seed_controlled_augmentation_v2
Wastewater problems have occurred due to street flooding near the junction. This issue needs urgent attention.,drainage,english,NYC311_seed_controlled_augmentation_v2
Waste has become a problem due to dirty sidewalk near the hospital. This is causing inconvenience to the public.,garbage,english,NYC311_seed_controlled_augmentation_v2
There appears to be no lighting in the residential area. This is causing inconvenience to the public.,electricity,english,NYC311_seed_controlled_augmentation_v2
The water service is affected by dirty water on the main road. Please arrange an inspection.,water_supply,english,NYC311_seed_controlled_augmentation_v2
We are experiencing an electrical problem involving street light out close to the bus stop.,electricity,english,NYC311_seed_controlled_augmentation_v2
The drain is causing problems because of sewer or drain in our neighbourhood.,drainage,english,NYC311_seed_controlled_augmentation_v2
We would like to report pothole on the main road. The problem has been continuing for some time.,roads,english,NYC311_seed_controlled_augmentation_v2
Please investigate the water problem caused by low water pressure on the main road. We would appreciate assistance with this problem.,water_supply,english,NYC311_seed_controlled_augmentation_v2
There is an environmental issue involving chemical odor along the roadside. This issue needs urgent attention.,environment,english,NYC311_seed_controlled_augmentation_v2
Please investigate the water problem caused by hydrant leaking near our house.,water_supply,english,NYC311_seed_controlled_augmentation_v2
"This environmental problem involves air: odor/fumes, vehicle idling along the roadside.",environment,english,NYC311_seed_controlled_augmentation_v2
"There is a water supply issue involving taste/odor, bitter/metallic near the public market.",water_supply,english,NYC311_seed_controlled_augmentation_v2
There is lamppost wire exposed on the main road. Please take the necessary action.,electricity,english,NYC311_seed_controlled_augmentation_v2
"Residents have reported cloudy or milky, other close to the town centre.",water_supply,english,NYC311_seed_controlled_augmentation_v2
Lamppost Knocked Down is affecting the area in the residential area. Please resolve this problem as soon as possible.,electricity,english,NYC311_seed_controlled_augmentation_v2
